time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day,new_recoveries
2020-06-20,1815,0,110,10,0,0
2020-06-21,1815,0,106,10,0,4
2020-06-22,1815,0,106,10,0,0
2020-06-23,1815,0,106,10,0,0
2020-06-24,1817,2,107,10,0,1
2020-06-25,1818,1,108,10,0,0
2020-06-26,1820,2,105,10,0,5
2020-06-27,1820,0,103,10,0,2
2020-06-28,1821,1,103,10,0,1
2020-06-29,1822,1,102,10,0,2
2020-06-30,1824,2,102,10,0,2
2020-07-01,1825,1,102,10,0,1
2020-07-02,1830,5,103,10,0,4
2020-07-03,1830,0,98,10,0,5
2020-07-04,1830,0,94,10,0,4
2020-07-05,1830,0,93,10,0,1
2020-07-06,1832,2,95,10,0,0
2020-07-07,1833,1,89,10,0,7
2020-07-08,1833,0,82,10,0,7
2020-07-09,1833,0,79,10,0,3
2020-07-10,1833,0,75,10,0,4
2020-07-11,1833,0,70,10,0,5
2020-07-12,1833,0,69,10,0,1
2020-07-13,1833,0,64,10,0,5
2020-07-14,1835,2,60,10,0,6
2020-07-15,1835,0,49,10,0,11
2020-07-16,1836,1,47,10,0,3
2020-07-17,1836,0,40,10,0,7
2020-07-18,1838,2,39,10,0,3
2020-07-19,1839,1,33,10,0,7
2020-07-20,1839,0,28,10,0,5
2020-07-21,1839,0,8,10,0,20
2020-07-22,1840,1,8,10,0,1
2020-07-23,1841,1,8,10,0,1
2020-07-24,1843,2,10,10,0,0
2020-07-25,1843,0,10,10,0,0
2020-07-26,1847,4,14,10,0,0
2020-07-27,1854,7,21,10,0,0
2020-07-28,1857,3,24,10,0,0
2020-07-29,1861,4,28,10,0,0
2020-07-30,1872,11,39,10,0,0
2020-07-31,1885,13,50,10,0,2
2020-08-01,1893,8,58,10,0,0
2020-08-02,1907,14,72,10,0,0
2020-08-03,1915,8,80,10,0,0
2020-08-04,1918,3,83,10,0,0
2020-08-05,1926,8,91,10,0,0
2020-08-06,1930,4,95,10,0,0
2020-08-07,1952,22,109,10,0,8
2020-08-08,1955,3,112,10,0,0
2020-08-09,1958,3,114,10,0,1
2020-08-10,1962,4,114,10,0,4
2020-08-11,1968,6,114,10,0,6
2020-08-12,1972,4,115,10,0,3
2020-08-13,1976,4,114,10,0,5
2020-08-14,1983,7,112,10,0,9
2020-08-15,1999,16,119,10,0,9
2020-08-16,2011,12,121,10,0,10
2020-08-17,2014,3,116,10,0,8
2020-08-18,2027,13,122,10,0,7
2020-08-19,2035,8,122,10,0,8
2020-08-20,2040,5,117,10,0,10
2020-08-21,2050,10,120,10,0,7
2020-08-22,2058,8,112,10,0,16
2020-08-23,2064,6,115,10,0,3
2020-08-24,2073,9,117,10,0,7
2020-08-25,2077,4,114,10,0,7
2020-08-26,2082,5,115,10,0,4
2020-08-27,2087,5,113,10,0,7
2020-08-28,2092,5,118,10,0,0
2020-08-29,2100,8,111,10,0,15
2020-08-30,2105,5,105,10,0,11
2020-08-31,2107,2,100,10,0,7
2020-09-01,2116,9,99,10,0,10
2020-09-02,2121,5,95,10,0,9
2020-09-03,2128,7,95,10,0,7
2020-09-04,2135,7,96,10,0,6
2020-09-05,2136,1,88,10,0,9
2020-09-06,2141,5,81,10,0,12
2020-09-07,2143,2,76,10,0,7
2020-09-08,2150,7,80,10,0,3
2020-09-09,2153,3,76,10,0,7
2020-09-10,2157,4,75,10,0,5
2020-09-11,2161,4,72,10,0,7
2020-09-12,2162,1,67,10,0,6
2020-09-13,2165,3,63,10,0,7
2020-09-14,2168,3,63,10,0,3
2020-09-15,2174,6,62,10,0,7
2020-09-16,2189,15,75,10,0,2
2020-09-17,2206,17,84,10,0,8
2020-09-18,2230,24,108,10,0,0
2020-09-19,2307,77,181,10,0,4
2020-09-20,2346,39,215,10,0,5
2020-09-21,2377,31,242,10,0,4
2020-09-22,2419,42,279,10,0,5
2020-09-23,2476,57,324,10,0,12
2020-09-24,2512,36,352,10,0,8
2020-09-25,2561,49,400,10,0,1
2020-09-26,2601,40,435,10,0,5
2020-09-27,2623,22,455,10,0,2
2020-09-28,2663,40,492,10,0,3
2020-09-29,2695,32,524,10,0,0
2020-09-30,2728,33,551,10,0,6
2020-10-01,2769,41,582,10,0,10
2020-10-02,2809,40,605,10,0,17
2020-10-03,2872,63,650,10,0,18
2020-10-04,2921,49,634,10,0,65
2020-10-05,2980,59,670,10,0,23
2020-10-06,3081,101,747,10,0,24
2020-10-07,3172,91,796,10,0,42
2020-10-08,3267,95,846,10,0,45
2020-10-09,3373,106,915,10,0,37
2020-10-10,3460,87,984,10,0,18
2020-10-11,3526,66,1017,10,0,33
2020-10-12,3582,56,1022,10,0,51
2020-10-13,3668,86,1071,10,0,37
2020-10-14,3757,89,1132,10,0,28
2020-10-15,3837,80,1170,10,0,42
2020-10-16,3929,92,1205,11,1,56
2020-10-17,3998,69,1242,11,0,32
2020-10-18,4055,57,1240,11,0,59
2020-10-19,4101,46,1234,11,0,52
2020-10-20,4193,92,1252,11,0,74
2020-10-21,4230,37,1206,11,0,83
2020-10-22,4268,38,1159,11,0,85
2020-10-23,4308,40,1110,11,0,89
2020-10-24,4394,86,1081,11,0,115
2020-10-25,4448,54,1042,11,0,93
2020-10-26,4504,56,1030,11,0,68
2020-10-27,4574,70,1048,11,0,52
2020-10-28,4671,97,1061,12,1,83
2020-10-29,4719,48,1006,12,0,103
2020-10-30,4797,78,996,13,1,87
2020-10-31,4865,68,979,13,0,85
2020-11-01,4890,25,927,15,2,75
2020-11-02,4931,41,905,16,1,62
2020-11-03,4958,27,860,17,1,71
2020-11-04,4989,31,798,17,0,93
2020-11-05,5017,28,762,18,1,63
2020-11-06,5039,22,735,18,0,49
2020-11-07,5063,24,710,18,0,49
2020-11-08,5078,15,635,20,2,88
2020-11-09,5101,23,622,23,3,33
2020-11-10,5114,13,569,24,1,65
2020-11-11,5142,28,542,24,0,55
2020-11-12,5160,18,472,25,1,87
2020-11-13,5170,10,447,25,0,35
2020-11-14,5186,16,394,25,0,69
2020-11-15,5189,3,351,25,0,46
2020-11-16,5205,16,340,25,0,27
2020-11-17,5215,10,302,25,0,48
2020-11-18,5226,11,267,25,0,46
2020-11-19,5231,5,233,25,0,39
2020-11-20,5251,20,232,26,1,20
2020-11-21,5269,18,224,26,0,26
2020-11-22,5277,8,205,26,0,27
2020-11-23,5289,12,198,26,0,19
2020-11-24,5298,9,186,26,0,21
2020-11-25,5312,14,176,26,0,24
2020-11-26,5323,11,166,26,0,21
2020-11-27,5346,23,176,26,0,13
2020-11-28,5371,25,193,26,0,8
2020-11-29,5381,10,187,26,0,16
2020-11-30,5392,11,187,26,0,11
2020-12-01,5413,21,199,27,1,8
2020-12-02,5433,20,204,27,0,15
2020-12-03,5448,15,205,27,0,14
2020-12-04,5462,14,212,27,0,7
2020-12-05,5476,14,196,27,0,30
2020-12-06,5482,6,186,27,0,16
2020-12-07,5496,14,197,27,0,3
2020-12-08,5506,10,186,28,1,20
2020-12-09,5516,10,186,28,0,10
2020-12-10,5524,8,183,28,0,11
2020-12-11,5539,15,188,28,0,10
2020-12-12,5552,13,178,28,0,23
2020-12-13,5557,5,163,28,0,20
2020-12-14,5564,7,144,28,0,26
2020-12-15,5571,7,142,28,0,9
2020-12-16,5578,7,129,28,0,20
2020-12-17,5588,10,137,28,0,2
2020-12-18,5604,16,127,28,0,26
2020-12-19,5621,17,126,28,0,18
