time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day,new_recoveries
2020-06-19,60476,128,34147,9578,5,27
2020-06-20,60550,74,34197,9582,4,20
2020-06-21,60550,0,34194,9585,3,0
2020-06-22,60550,0,34185,9594,9,0
2020-06-23,60810,260,34433,9606,12,0
2020-06-24,60898,88,34517,9610,4,0
2020-06-25,61007,109,34504,9613,3,119
2020-06-26,61106,99,34570,9618,5,28
2020-06-27,61209,103,34648,9620,2,23
2020-06-28,61295,86,34726,9628,8,0
2020-06-29,61361,66,34787,9633,5,0
2020-06-30,61427,66,34807,9636,3,43
2020-07-01,61509,82,34844,9644,8,37
2020-07-02,61598,89,34908,9646,2,23
2020-07-03,61727,129,35003,9651,5,29
2020-07-04,61838,111,35094,9653,2,18
2020-07-05,61909,71,35162,9656,3,0
2020-07-06,62016,107,35267,9658,2,0
2020-07-07,62058,42,35277,9659,1,31
2020-07-08,62123,65,35323,9662,3,16
2020-07-09,62210,87,35388,9663,1,21
2020-07-10,62357,147,35513,9665,2,20
2020-07-11,62469,112,35608,9665,0,17
2020-07-12,62606,137,35743,9667,2,0
2020-07-13,62707,101,35840,9671,4,0
2020-07-14,62781,74,35887,9671,0,27
2020-07-15,62872,91,35956,9674,3,19
2020-07-16,63039,167,36107,9679,5,11
2020-07-17,63238,199,36285,9684,5,16
2020-07-18,63499,261,36524,9686,2,20
2020-07-19,63706,207,36728,9689,3,0
2020-07-20,63893,187,36914,9690,1,0
2020-07-21,64094,201,37081,9692,2,32
2020-07-22,64258,164,37235,9693,1,9
2020-07-23,64627,369,37585,9695,2,17
2020-07-24,64847,220,37781,9697,2,22
2020-07-25,65199,352,38103,9702,5,25
2020-07-26,65727,528,38599,9703,1,31
2020-07-27,66026,299,38882,9705,2,14
2020-07-28,66428,402,39267,9709,4,13
2020-07-29,66662,234,39476,9710,1,24
2020-07-30,67335,673,40130,9713,3,16
2020-07-31,68006,671,40778,9715,2,21
2020-08-01,68751,745,41487,9718,3,33
2020-08-02,69402,651,42109,9720,2,27
2020-08-03,69849,447,42534,9725,5,17
2020-08-04,70314,465,42988,9728,3,8
2020-08-05,70648,334,43276,9733,5,41
2020-08-06,71158,510,43759,9738,5,22
2020-08-07,72016,858,44574,9742,4,39
2020-08-08,72784,768,45308,9748,6,28
2020-08-09,73401,617,45885,9750,2,38
2020-08-10,74152,751,46617,9755,5,14
2020-08-11,74620,468,47062,9766,11,12
2020-08-12,75008,388,47388,9779,13,49
2020-08-13,75647,639,47974,9790,11,42
2020-08-14,76191,544,48476,9802,12,30
2020-08-15,77113,922,49358,9814,12,28
2020-08-16,77869,756,50065,9823,9,40
2020-08-17,78323,454,50499,9830,7,13
2020-08-18,78534,211,50694,9837,7,9
2020-08-19,78897,363,51000,9849,12,45
2020-08-20,79479,582,51543,9858,9,30
2020-08-21,80178,699,52185,9862,4,53
2020-08-22,80894,716,52864,9865,3,34
2020-08-23,81468,574,53394,9870,5,39
2020-08-24,81936,468,53838,9873,3,21
2020-08-25,82092,156,53972,9878,5,17
2020-08-26,82447,355,54278,9878,0,49
2020-08-27,83030,583,54820,9879,1,40
2020-08-28,83500,470,55256,9884,5,29
2020-08-29,83952,452,55684,9886,2,22
2020-08-30,84599,647,56305,9891,5,21
2020-08-31,85042,443,56733,9894,3,12
2020-09-01,85236,194,56919,9895,1,7
2020-09-02,85487,251,57133,9897,2,35
2020-09-03,85911,424,57523,9898,1,33
2020-09-04,86544,633,58132,9899,1,23
2020-09-05,87174,630,58739,9901,2,21
2020-09-06,87825,651,59364,9906,5,21
2020-09-07,88367,542,59893,9907,1,12
2020-09-08,88769,402,60284,9909,2,9
2020-09-09,89141,372,60627,9912,3,26
2020-09-10,89691,550,61139,9917,5,33
2020-09-11,90568,877,61992,9917,0,24
2020-09-12,91537,969,62929,9919,2,30
2020-09-13,92478,941,63846,9923,4,20
2020-09-14,93455,977,64807,9925,2,14
2020-09-15,94306,851,65642,9927,2,14
2020-09-16,94795,489,66076,9930,3,52
2020-09-17,95948,1153,67203,9935,5,21
2020-09-18,97976,2028,69186,9936,1,44
2020-09-19,99649,1673,70804,9937,1,54
2020-09-20,100748,1099,71859,9944,7,37
2020-09-21,102295,1547,73382,9948,4,20
2020-09-22,103392,1097,74465,9950,2,12
2020-09-23,105226,1834,76232,9955,5,62
2020-09-24,106887,1661,77849,9959,4,40
2020-09-25,108768,1881,79680,9965,6,44
2020-09-26,110976,2208,81823,9969,4,61
2020-09-27,112803,1827,83583,9974,5,62
2020-09-28,114179,1376,84924,9980,6,29
2020-09-29,115353,1174,86065,9987,7,26
2020-09-30,117115,1762,87728,10001,14,85
2020-10-01,118452,1337,88982,10016,15,68
2020-10-02,121059,2607,91515,10023,7,67
2020-10-03,124234,3175,94626,10037,14,50
2020-10-04,127623,3389,97934,10044,7,74
2020-10-05,130235,2612,100492,10064,20,34
2020-10-06,132203,1968,102406,10078,14,40
2020-10-07,134291,2088,104387,10092,14,93
2020-10-08,137868,3577,107865,10108,16,83
2020-10-09,143596,5728,113489,10126,18,86
2020-10-10,148981,5385,118758,10151,25,91
2020-10-11,156931,7950,126554,10175,24,130
2020-10-12,162258,5327,131795,10191,16,70
2020-10-13,165880,3622,135344,10211,20,53
2020-10-14,173240,7360,142544,10244,33,127
2020-10-15,181511,8271,150646,10278,34,135
2020-10-16,191959,10448,160912,10327,49,133
2020-10-17,202151,10192,170925,10359,32,147
2020-10-18,213115,10964,181649,10392,33,207
2020-10-19,222253,9138,190682,10413,21,84
2020-10-20,230480,8227,198823,10443,30,56
2020-10-21,240159,9679,208193,10489,46,263
2020-10-22,253386,13227,221130,10539,50,240
2020-10-23,270132,16746,237331,10588,49,496
2020-10-24,287700,17568,254525,10658,70,304
2020-10-25,305409,17709,271794,10737,79,361
2020-10-26,321031,15622,287186,10810,73,157
2020-10-27,333718,12687,299784,10899,89,0
2020-10-28,347289,13571,312747,11038,139,469
2020-10-29,368337,21048,333198,11170,132,465
2020-10-30,392258,23921,356507,11308,138,474
2020-10-31,412314,20056,375945,11452,144,474
